"Jaar","Maand","Weg/knoop","Segment","Uur","Aantal voertuigen"
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",6,735
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",7,532
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",8,453
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",9,698
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",10,832
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",11,867
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",12,854
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",13,854
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",14,824
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",15,728
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",16,540
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",17,516
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",18,477
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",19,408
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",20,313
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",21,211
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",22,155
2015,1,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",23,121
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",0,117
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",1,94
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",2,95
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",3,124
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",4,208
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",5,488
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",6,765
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",7,570
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",8,490
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",9,640
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",10,729
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",11,822
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",12,810
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",13,813
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",14,800
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",15,773
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",16,662
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",17,543
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",18,436
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",19,426
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",20,335
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",21,238
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",22,172
2015,1,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",23,131
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",0,126
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",1,104
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",2,103
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",3,135
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",4,227
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",5,521
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",6,831
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",7,615
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",8,559
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",9,743
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",10,816
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",11,907
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",12,899
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",13,904
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",14,891
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",15,864
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",16,733
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",17,597
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",18,474
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",19,454
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",20,357
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",21,252
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",22,183
2015,1,"R1, binnenring Antwerpen (ring 1)","van Merksem tot Deurne richting Ring 1",23,139
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",0,107
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",1,94
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",2,89
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",3,116
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",4,195
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",5,459
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",6,613
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",7,521
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",8,445
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",9,634
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",10,823
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",11,866
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",12,805
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",13,788
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",14,754
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",15,681
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",16,552
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",17,474
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",18,419
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",19,364
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",20,269
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",21,186
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",22,141
2015,1,"R1, buitenring Antwerpen (ring 2)","complex Merksem richting Ring 2",23,122
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",0,167
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",1,172
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",2,168
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",3,220
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",4,360
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",5,706
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",6,1020
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",7,853
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",8,755
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",9,1099
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",10,1308
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",11,1336
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",12,1276
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",13,1275
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",14,1248
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",15,1122
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",16,869
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",17,783
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",18,705
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",19,586
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",20,439
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",21,315
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",22,234
2015,1,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Zuid tot Berchem richting Ring 2",23,186
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",0,141
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",1,135
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",2,128
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",3,163
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",4,278
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",5,638
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",6,848
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",7,638
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",8,541
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",9,727
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",10,841
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",11,863
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",12,849
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",13,828
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",14,809
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",15,753
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",16,637
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",17,517
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",18,441
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",19,403
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",20,337
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",21,244
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",22,189
2015,1,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Zuid tot Le Grellelaan richting Ring 1",23,150
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",0,229
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",1,200
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",2,196
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",3,250
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",4,437
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",5,995
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",6,1373
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",7,994
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",8,880
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",9,1159
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",10,1248
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",11,1341
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",12,1272
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",13,1251
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",14,1210
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",15,1176
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",16,978
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",17,800
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",18,677
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",19,628
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",20,515
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",21,391
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",22,297
2015,2,"R1, binnenring Antwerpen (ring 1)","van Berchem tot Antwerpen-Zuid richting Ring 1",23,246
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",0,156
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",1,140
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",2,136
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",3,174
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",4,317
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",5,730
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",6,970
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",7,775
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",8,672
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",9,859
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",10,968
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",11,1030
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",12,993
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",13,977
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",14,923
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",15,890
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",16,736
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",17,589
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",18,538
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",19,461
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",20,371
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",21,261
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",22,211
2015,2,"R1, binnenring Antwerpen (ring 1)","van Linkeroever tot Antwerpen-West richting Ring 1",23,172
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",0,125
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",1,126
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",2,115
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",3,152
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",4,243
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",5,562
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",6,761
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",7,675
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",8,578
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",9,788
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",10,991
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",11,1033
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",12,992
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",13,911
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",14,869
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",15,782
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",16,635
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",17,537
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",18,498
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",19,452
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",20,345
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",21,231
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",22,170
2015,2,"R1, buitenring Antwerpen (ring 2)","van Deurne tot Merksem richting Ring 2",23,151
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",0,146
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",1,123
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",2,120
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",3,161
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",4,283
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",5,627
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",6,1011
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",7,765
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",8,743
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",9,933
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",10,972
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",11,1088
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",12,1082
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",13,1083
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",14,1040
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",15,1022
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",16,841
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",17,700
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",18,552
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",19,521
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",20,408
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",21,293
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",22,215
2015,2,"R1, binnenring Antwerpen (ring 1)","van Deurne tot Antwerpen-Oost richting Ring 1",23,169
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",0,128
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",1,136
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",2,138
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",3,192
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",4,311
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",5,619
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",6,941
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",7,666
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",8,607
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",9,862
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",10,1000
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",11,1059
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",12,1035
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",13,968
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",14,911
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",15,850
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",16,620
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",17,564
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",18,569
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",19,522
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",20,373
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",21,256
2015,2,"R1, buitenring Antwerpen (ring 2)","van Linkeroever tot Antwerpen-Centrum richting Ring 2 (Kennedytunnel)",22,171
